股票代號,股票名稱,年度,季度,資產總額(百萬元),負債總額(百萬元),權益總額(百萬元),每股參考淨值,單季EPS,單季營收(百萬元),單季毛利率(%),單季營業利益率(%),單季稅後純益率(%),營收年增率(%),每股盈餘年增率(%),ROE(%),ROE年增率(%),毛利率季增率(%),營業利益年增率(%),稅後純益年增率(%),負債佔資產比(%)
1101,台泥,106,4,272557.05,119909.83,152647.22,32.11,0.6899999999999997,29359.67,21.78,16.06,11.58,NA,NA,2.22,NA,NA,NA,NA,43.99
1101,台泥,107,1,283088.58,117326.71,165761.87,35.26,0.69,24179.21,23.95,19.23,11.85,NA,NA,1.7999999999999998,NA,9.959999999999999,NA,NA,41.449999999999996
1101,台泥,107,2,309902.19,143685.05,166217.14,35.67,1.4500000000000002,33321.04,30.819999999999997,26.939999999999998,23.14,NA,NA,4.65,NA,28.68,NA,NA,46.36
1101,台泥,107,3,308369.56,122718.24,185651.32,33.34,1.21,32157.1,26.76,22.86,20.09,NA,NA,3.6700000000000004,NA,-13.170000000000002,NA,NA,39.800000000000004
1101,台泥,107,4,344085.12,146705.66,197379.46,34.2,1.02,34937.25,25.55,20.62,16.04,19.0,47.83,2.93,31.979999999999997,-4.52,52.78,64.83,42.64
1101,台泥,108,1,365525.03,155369.07,210155.96,36.57,0.77,25356.33,25.590000000000003,19.85,16.68,4.87,11.59,2.08,15.559999999999999,0.16,8.25,47.61,42.51
1101,台泥,108,2,373146.28,174886.16,198260.12,34.71,1.42,31367.16,29.709999999999997,24.7,24.33,-5.86,-2.07,3.74,-19.57,16.1,-13.69,-1.02,46.87
1101,台泥,108,3,358422.25,160022.34,198399.91,32.47,1.0500000000000003,30838.39,31.53,26.31,22.84,-4.1000000000000005,-13.22,3.55,-3.27,6.13,10.37,9.030000000000001,44.65
1102,亞泥,106,4,247064.35,101267.98,145796.36,37.91,0.54,19550.21,21.54,16.56,11.940000000000001,NA,NA,1.6099999999999999,NA,NA,NA,NA,40.99
1102,亞泥,107,1,249899.87,101266.41,148633.46,38.54,0.6,16573.88,20.09,16.13,14.57,NA,NA,1.6400000000000001,NA,-6.7299999999999995,NA,NA,40.52
1102,亞泥,107,2,258644.54,104208.8,154435.75,40.19,1.38,22435.21,26.75,22.509999999999998,23.919999999999998,NA,NA,3.54,NA,33.15,NA,NA,40.29
1102,亞泥,107,3,277109.91,119044.41,158065.5,41.12,0.98,21898.98,25.56,21.16,18.81,NA,NA,2.64,NA,-4.45,NA,NA,42.96
1102,亞泥,107,4,279188.0,120139.65,159048.35,41.02,0.5800000000000001,21832.93,28.599999999999998,26.540000000000003,13.669999999999998,11.68,7.41,1.8800000000000001,16.77,11.89,78.97999999999999,27.860000000000003,43.03
1102,亞泥,108,1,286909.55,120939.48,165970.07,42.71,0.93,19385.68,24.03,19.49,19.65,16.97,55.00000000000001,2.34,42.68,-15.98,41.33,57.75,42.15
1102,亞泥,108,2,295740.04,133093.76,162646.29,41.89,1.98,24419.91,33.07,29.03,31.22,8.85,43.480000000000004,4.64,31.069999999999997,37.62,40.37,42.059999999999995,45.0
1102,亞泥,108,3,290392.67,124713.98,165678.69,42.6,1.38,22401.290000000008,28.449999999999996,23.810000000000002,24.560000000000002,2.29,40.82,3.35,26.889999999999997,-13.969999999999999,15.1,33.56,42.95
1103,嘉泥,106,4,28317.99,9057.15,19260.84,27.21,1.46,530.3800000000002,8.72,-25.03,186.44,NA,NA,5.2,NA,NA,NA,NA,31.979999999999997
1103,嘉泥,107,1,29494.84,9466.72,20028.12,28.3,0.24,471.26,11.63,-10.75,33.99,NA,NA,0.8200000000000001,NA,33.37,NA,NA,32.1
1103,嘉泥,107,2,31528.63,10200.15,21328.48,30.27,0.38,529.67,17.0,5.4399999999999995,53.13,NA,NA,1.3599999999999999,NA,46.17,NA,NA,32.35
1103,嘉泥,107,3,32567.46,9909.12,22658.33,32.2,0.7500000000000001,494.28,15.110000000000001,-3.39,108.04,NA,NA,2.4299999999999997,NA,-11.12,NA,NA,30.43
1103,嘉泥,107,4,31985.63,11065.81,20919.82,29.68,-0.28,597.1999999999998,11.559999999999999,-10.879999999999999,-34.57,12.6,-119.17999999999999,-0.95,-118.27000000000001,-23.49,51.06,-120.88000000000001,34.599999999999994
1103,嘉泥,108,1,34436.09,12812.05,21624.04,32.32,0.2,452.38,14.42,-12.37,32.84,-4.01,-16.669999999999998,0.7000000000000001,-14.63,24.740000000000002,-10.459999999999999,-7.249999999999999,37.21
1103,嘉泥,108,2,36544.5,13732.02,22812.48,34.14,0.9299999999999999,438.03,12.18,-13.41,146.06,-17.299999999999997,144.74,2.88,111.75999999999999,-15.53,-303.86,127.35000000000001,37.580000000000005
1103,嘉泥,108,3,35998.6,13299.11,22699.49,33.95,1.1800000000000002,472.58,8.790000000000001,-23.549999999999997,171.0,-4.390000000000001,57.330000000000005,3.55,46.089999999999996,-27.83,-564.1899999999999,51.33,36.94
1104,環泥,106,4,21229.21,4074.45,17154.76,26.07,0.5900000000000001,1117.52,10.209999999999999,1.35,34.31,NA,NA,2.29,NA,NA,NA,NA,19.189999999999998
1104,環泥,107,1,21801.66,4111.99,17689.67,26.89,0.01,1166.1,11.880000000000003,4.24,0.2,NA,NA,0.01,NA,16.36,NA,NA,18.86
1104,環泥,107,2,22514.02,4889.39,17624.63,26.8,0.62,1148.76,11.03,1.92,35.339999999999996,NA,NA,2.3,NA,-7.1499999999999995,NA,NA,21.72
1104,環泥,107,3,22323.26,4498.41,17824.85,27.09,0.5299999999999999,1121.58,12.47,3.61,30.72,NA,NA,1.94,NA,13.059999999999999,NA,NA,20.150000000000002
1104,環泥,107,4,22576.57,4747.3,17829.27,27.1,0.4600000000000002,1344.55,12.32,5.25,22.189999999999998,20.32,-22.03,1.67,-27.07,-1.2,367.89,-22.189999999999998,21.029999999999998
1104,環泥,108,1,23115.81,4878.82,18236.99,27.73,0.24,1187.3,8.96,0.8500000000000001,13.19,1.82,2300.0,0.8699999999999999,8600.0,-27.27,-79.59,6614.9,21.11
1104,環泥,108,2,23547.48,5661.44,17886.04,27.19,0.45999999999999996,1194.17,10.440000000000001,1.6099999999999999,25.35,3.95,-25.81,1.68,-26.96,16.520000000000003,-12.83,-25.430000000000003,24.04
1104,環泥,108,3,22981.69,5130.74,17850.95,27.13,0.3700000000000001,1169.89,11.52,2.69,20.87,4.31,-30.19,1.37,-29.38,10.34,-22.28,-29.14,22.33
1108,幸福,106,4,7236.85,2808.31,4428.54,10.88,-0.3,841.58,-9.11,-16.66,-14.71,NA,NA,-2.76,NA,NA,NA,NA,38.81
1108,幸福,107,1,7155.86,2745.23,4410.63,10.84,-0.01,832.71,2.47,-4.15,-0.74,NA,NA,-0.13999999999999999,NA,127.10999999999999,NA,NA,38.36
1108,幸福,107,2,7142.32,2734.69,4407.63,10.84,-0.01,851.54,4.9,0.22,-0.22999999999999998,NA,NA,-0.04,NA,98.38,NA,NA,38.29
1108,幸福,107,3,7232.03,2855.46,4376.57,10.76,-0.09999999999999999,776.17,0.9400000000000001,-5.36,-5.46,NA,NA,-0.96,NA,-80.82000000000001,NA,NA,39.48
1108,幸福,107,4,7293.5,3066.5,4227.0,10.44,-0.32,870.18,-2.64,-9.3,-17.36,3.4000000000000004,-6.67,-3.51,-27.169999999999998,-380.85,42.28,-22.03,42.04
1108,幸福,108,1,7507.24,3293.41,4213.82,10.41,-0.07,834.35,3.2,-3.16,-3.5700000000000003,0.2,-600.0,-0.7100000000000001,-407.14,221.21,23.71,-383.38,43.87
1108,幸福,108,2,7435.41,3188.73,4246.68,10.49,0.030000000000000006,901.1,7.779999999999999,1.6199999999999999,1.5699999999999998,5.82,400.0,0.33,925.0,143.12,679.22,822.34,42.89
1108,幸福,108,3,7397.48,3130.68,4266.8,10.54,0.04,924.66,9.67,3.46,1.6,19.13,140.0,0.35000000000000003,136.46,24.29,176.89999999999998,134.91,42.32
1109,信大,106,4,8576.92,1781.85,6795.08,15.73,0.6000000000000001,1632.47,32.65,26.540000000000003,20.23,NA,NA,4.99,NA,NA,NA,NA,20.77
1109,信大,107,1,8745.99,1727.75,7018.24,16.17,0.34,1061.38,22.71,13.71,16.05,NA,NA,2.4699999999999998,NA,-30.44,NA,NA,19.75
1109,信大,107,2,9016.55,1921.46,7095.08,16.35,0.3499999999999999,1748.18,33.25,27.839999999999996,12.690000000000001,NA,NA,3.1399999999999997,NA,46.410000000000004,NA,NA,21.310000000000002
1109,信大,107,3,8993.32,1820.79,7172.53,17.2,0.71,1907.46,32.440000000000005,26.14,19.5,NA,NA,5.21,NA,-2.44,NA,NA,20.25
1109,信大,107,4,10172.48,2482.39,7690.09,18.25,0.98,1984.11,37.44,31.47,24.68,21.54,63.33,6.59,32.06,15.409999999999998,44.12,48.28,24.4
1109,信大,108,1,9915.24,1928.41,7986.83,18.81,0.37,1360.43,28.62,20.9,14.89,28.18,8.82,2.58,4.45,-23.56,95.39999999999999,18.91,19.45
1109,信大,108,2,10432.19,2535.36,7896.83,18.58,0.67,2211.74,34.53,29.2,17.119999999999997,26.52,91.43,4.77,51.910000000000004,20.65,32.7,70.67999999999999,24.3
1109,信大,108,3,10398.13,2243.9,8154.23,19.09,0.8300000000000001,2048.26,33.93,27.6,20.61,7.380000000000001,16.900000000000002,5.26,0.96,-1.7399999999999998,13.38,13.489999999999998,21.58
1110,東泥,106,4,9365.29,785.48,8579.81,14.99,0.1,575.12,-0.42,-6.9,9.22,NA,NA,0.62,NA,NA,NA,NA,8.39
1110,東泥,107,1,9271.89,719.1,8552.8,14.94,0.03,412.49,8.35,1.83,3.72,NA,NA,0.18,NA,2088.1,NA,NA,7.76
1110,東泥,107,2,9345.26,808.23,8537.03,14.93,0.07,379.7,8.83,2.35,10.56,NA,NA,0.47000000000000003,NA,5.75,NA,NA,8.649999999999999
1110,東泥,107,3,9288.63,684.99,8603.64,15.05,0.06,383.97,6.800000000000001,0.36,9.21,NA,NA,0.41000000000000003,NA,-22.99,NA,NA,7.37
1110,東泥,107,4,9247.75,735.61,8512.14,14.89,-0.04000000000000001,500.03,10.08,4.54,-5.050000000000001,-13.059999999999999,-140.0,-0.3,-148.39,48.24,157.21,-147.62,7.95
1110,東泥,108,1,9708.39,1049.26,8659.13,15.09,0.05,417.04,8.38,3.51,7.15,1.0999999999999999,66.67,0.35000000000000003,94.44,-16.869999999999997,93.92,94.32000000000001,10.81
1110,東泥,108,2,9746.31,1155.98,8590.33,14.99,-0.010000000000000002,364.56,-0.22,-5.79,-1.32,-3.9899999999999998,-114.29,-0.06,-112.77,-102.63,-336.56,-112.00000000000001,11.86
1110,東泥,108,3,9640.43,1082.95,8557.48,14.93,0.030000000000000006,357.22,4.82,-2.26,3.93,-6.97,-50.0,0.16,-60.980000000000004,2290.91,-684.04,-60.3,11.23
1201,味全,106,4,32862.64,25054.73,7807.92,10.22,1.1400000000000001,4580.12,34.4,5.07,15.61,NA,NA,9.55,NA,NA,NA,NA,76.24
1201,味全,107,1,32381.04,24417.88,7963.16,10.51,0.23,3917.35,28.199999999999996,-0.59,3.27,NA,NA,1.6199999999999999,NA,-18.02,NA,NA,75.41
1201,味全,107,2,33604.85,25792.54,7812.31,10.46,-0.11000000000000001,4911.37,31.78,3.02,-3.65,NA,NA,-2.27,NA,12.7,NA,NA,76.75
1201,味全,107,3,22385.6,16236.8,6148.8,12.13,1.9,5680.84,33.54,5.81,16.86,NA,NA,13.719999999999999,NA,5.54,NA,NA,72.53
1201,味全,107,4,21242.7,15042.26,6200.44,12.23,-0.08000000000000007,4927.2,29.799999999999997,1.17,-0.77,7.580000000000001,-107.02000000000001,-0.61,-106.39,-11.15,-75.17,-105.30999999999999,70.81
1201,味全,108,1,20616.6,13219.01,7397.59,14.59,2.21,4540.8,29.73,-0.32,24.65,15.920000000000002,860.8700000000001,16.46,916.0500000000001,-0.22999999999999998,37.13,773.79,64.12
1201,味全,108,2,20624.02,13625.36,6998.66,13.81,0.10000000000000009,5232.59,30.7,3.4299999999999997,0.9299999999999999,6.54,190.91,0.6799999999999999,129.96,3.26,21.0,127.15,66.07
1201,味全,108,3,19866.66,12847.5,7019.15,13.85,0.23999999999999977,5658.46,32.62,5.86,2.19,-0.38999999999999996,-87.37,1.77,-87.1,6.25,0.45999999999999996,-87.06,64.67
1203,味王,106,4,9192.28,3583.21,5609.07,19.12,0.3700000000000001,1561.65,33.32,17.82,10.8,NA,NA,3.05,NA,NA,NA,NA,38.98
1203,味王,107,1,9295.07,3464.08,5831.0,19.63,0.31,1447.47,33.75,18.05,10.51,NA,NA,2.6599999999999997,NA,1.29,NA,NA,37.269999999999996
1203,味王,107,2,8940.96,3473.15,5467.81,18.95,0.55,1498.62,31.8,12.07,11.98,NA,NA,3.18,NA,-5.779999999999999,NA,NA,38.85
1203,味王,107,3,9201.03,3479.7,5721.34,19.6,0.58,1613.71,32.190000000000005,16.39,13.209999999999999,NA,NA,3.81,NA,1.23,NA,NA,37.82
1203,味王,107,4,9025.0,3145.36,5879.65,19.9,0.3800000000000001,1521.23,31.919999999999998,17.740000000000002,10.47,-2.59,2.7,2.75,-9.84,-0.84,-3.0300000000000002,-5.56,34.849999999999994
1203,味王,108,1,9431.07,3314.95,6116.12,20.54,0.5,1486.29,31.209999999999997,14.77,12.15,2.68,61.29,3.01,13.16,-2.22,-15.98,18.7,35.15
1203,味王,108,2,9236.53,3337.93,5898.6,20.26,0.52,1566.65,32.07,14.610000000000001,11.450000000000001,4.54,-5.45,2.9899999999999998,-5.970000000000001,2.76,26.540000000000003,-0.09,36.14
1203,味王,108,3,9390.23,3320.03,6070.2,20.69,0.43999999999999995,1650.92,30.34,14.149999999999999,10.280000000000001,2.31,-24.14,2.8400000000000003,-25.46,-5.390000000000001,-11.68,-20.39,35.36
1210,大成,106,4,40747.85,19024.92,21722.94,23.41,1.0399999999999996,19963.98,13.420000000000002,4.390000000000001,4.44,NA,NA,4.17,NA,NA,NA,NA,46.69
1210,大成,107,1,41198.24,18505.4,22692.84,24.74,1.16,17123.12,14.899999999999999,3.42,5.4,NA,NA,4.16,NA,11.03,NA,NA,44.92
1210,大成,107,2,41749.49,20277.71,21471.78,22.96,0.48,17861.05,13.63,2.97,2.13,NA,NA,1.72,NA,-8.52,NA,NA,48.57
1210,大成,107,3,42178.17,20545.41,21632.77,21.95,0.4800000000000002,18377.27,14.099999999999998,3.0700000000000003,2.92,NA,NA,2.4899999999999998,NA,3.45,NA,NA,48.71
1210,大成,107,4,42526.28,20303.65,22222.63,22.52,0.6299999999999999,19081.49,13.170000000000002,3.11,2.9899999999999998,-4.42,-39.42,2.6,-37.65,-6.6000000000000005,-32.29,-35.63,47.74
1210,大成,108,1,44715.3,21180.72,23534.58,23.66,0.65,18186.19,14.6,3.71,2.75,6.21,-43.97,2.19,-47.36,10.86,15.21,-45.910000000000004,47.370000000000005
1210,大成,108,2,46369.96,22992.19,23377.77,23.38,0.7699999999999999,18983.55,14.87,4.3999999999999995,3.75,6.279999999999999,60.419999999999995,3.0300000000000002,76.16000000000001,1.8499999999999999,57.46,87.12,49.58
1210,大成,108,3,47604.93,23797.72,23807.21,22.84,0.8999999999999999,19603.51,16.27,5.65,4.97,6.67,87.5,4.130000000000001,65.86,9.41,96.32,81.56,49.99
1213,大飲,106,4,864.87,168.84,696.03,12.29,-0.16999999999999998,113.55,5.35,-11.55,-8.52,NA,NA,-1.38,NA,NA,NA,NA,19.52
1213,大飲,107,1,842.71,145.05,697.66,12.32,0.03,149.09,10.74,0.77,1.13,NA,NA,0.24,NA,100.75,NA,NA,17.21
1213,大飲,107,2,876.06,178.04,698.03,12.33,0.010000000000000002,143.14,10.03,-0.01,0.22999999999999998,NA,NA,0.05,NA,-6.61,NA,NA,20.32
1213,大飲,107,3,1457.92,763.32,694.6,12.27,-0.07,209.42,6.529999999999999,-1.17,-1.71,NA,NA,-0.51,NA,-34.9,NA,NA,52.35999999999999
1213,大飲,107,4,1369.87,763.41,606.46,10.71,-1.55,92.59,10.639999999999999,-11.3,-95.04,-18.459999999999997,-811.76,-13.530000000000001,-880.43,62.94,20.22,-809.59,55.730000000000004
1213,大飲,108,1,1367.94,770.75,597.19,10.55,-0.16,132.4,11.2,-0.61,-6.99,-11.19,-633.33,-1.54,-741.67,5.26,-170.35,-649.34,56.34
1213,大飲,108,2,1315.79,732.31,583.48,10.3,-0.24999999999999997,93.6,2.9899999999999998,-15.479999999999999,-14.67,-34.61,-2600.0,-2.33,-4760.0,-73.3,-101124.54000000001,-4270.78,55.66
1213,大飲,108,3,1303.75,732.93,570.82,10.08,-0.22000000000000003,128.95,2.85,-9.22,-9.87,-38.43,-214.29,-2.21,-333.33,-4.68,-385.23,-255.41,56.220000000000006
1215,卜蜂,106,4,13886.12,6928.61,6957.51,24.92,1.4499999999999997,5105.47,17.47,9.31,7.84,NA,NA,5.84,NA,NA,NA,NA,49.9
1215,卜蜂,107,1,14222.97,6816.75,7406.22,26.38,0.98,4957.24,14.78,6.68,5.44,NA,NA,3.75,NA,-15.4,NA,NA,47.93
1215,卜蜂,107,2,15197.63,8590.46,6607.17,23.53,0.49,5263.22,11.709999999999999,4.62,2.68,NA,NA,2.01,NA,-20.77,NA,NA,56.53
1215,卜蜂,107,3,15379.49,8411.41,6968.08,24.83,0.9000000000000001,5586.6,12.55,5.56,4.64,NA,NA,3.82,NA,7.17,NA,NA,54.690000000000005
1215,卜蜂,107,4,15790.16,8533.48,7256.68,25.87,1.1799999999999997,5428.03,14.89,7.359999999999999,6.0,6.32,-18.62,4.58,-21.58,18.65,-15.950000000000001,-18.63,54.04
1215,卜蜂,108,1,16493.1,8857.82,7635.27,27.24,0.9,5035.3,14.35,6.7,4.95,1.5699999999999998,-8.16,3.35,-10.67,-3.63,1.8800000000000001,-7.57,53.71
1215,卜蜂,108,2,17319.86,9848.06,7471.8,26.76,1.46,5150.47,16.189999999999998,9.47,7.76,-2.1399999999999997,197.96,5.29,163.17999999999998,12.82,100.59,183.35,56.86
1215,卜蜂,108,3,18033.9,10356.03,7677.86,27.35,1.15,5389.59,14.38,7.000000000000001,5.7299999999999995,-3.53,27.779999999999998,4.08,6.81,-11.18,21.46,19.139999999999997,57.43000000000001
1216,統一,106,4,414655.45,223355.26,191300.19,21.13,4.39,94823.81,31.619999999999997,3.05,39.58,NA,NA,21.69,NA,NA,NA,NA,53.87
1216,統一,107,1,412039.15,213629.19,198409.96,21.93,0.75,104288.1,33.97,6.72,6.260000000000001,NA,NA,3.35,NA,7.430000000000001,NA,NA,51.849999999999994
1216,統一,107,2,417766.24,256919.32,160846.92,17.63,0.97,110357.68,34.22,7.109999999999999,7.84,NA,NA,4.82,NA,0.74,NA,NA,61.5
1216,統一,107,3,399380.6,233727.89,165652.71,18.22,0.8899999999999999,115612.78,34.1,6.58,6.4399999999999995,NA,NA,4.5600000000000005,NA,-0.35000000000000003,NA,NA,58.52
1216,統一,107,4,407150.09,236849.25,170300.83,18.72,0.45999999999999996,101186.96,32.269999999999996,4.45,4.29,6.710000000000001,-89.52,2.58,-88.11,-5.37,55.69,-88.42999999999999,58.17
1216,統一,108,1,466280.32,283553.66,182726.65,19.97,0.93,107791.64,34.42,6.97,7.26,3.36,24.0,4.43,32.24,6.660000000000001,7.199999999999999,19.869999999999997,60.809999999999995
1216,統一,108,2,470561.2,301929.24,168631.96,18.41,1.0099999999999998,114480.02,35.370000000000005,8.27,7.489999999999999,3.74,4.12,4.88,1.24,2.76,20.66,-0.8999999999999999,64.16
1216,統一,108,3,471245.75,299601.12,171644.63,18.83,0.9100000000000001,121082.1,35.25,7.07,6.3,4.73,2.25,4.4799999999999995,-1.7500000000000002,-0.33999999999999997,12.53,2.45,63.580000000000005
1217,愛之味,106,4,12242.29,6118.49,6123.8,10.95,0.27,774.58,29.759999999999998,-2.86,17.299999999999997,NA,NA,2.21,NA,NA,NA,NA,49.980000000000004
1217,愛之味,107,1,12738.22,6439.8,6298.42,11.26,0.08,1028.43,31.66,3.3300000000000005,3.9,NA,NA,0.65,NA,6.38,NA,NA,50.55
1217,愛之味,107,2,12846.29,6538.91,6307.38,11.29,-0.08,954.0799999999999,34.47,1.04,-3.3300000000000005,NA,NA,-0.5,NA,8.88,NA,NA,50.9
1217,愛之味,107,3,13082.44,6780.6,6301.84,11.27,0.13,1556.33,32.62,5.87,4.44,NA,NA,1.0999999999999999,NA,-5.37,NA,NA,51.83
1217,愛之味,107,4,12584.82,6312.86,6271.96,11.18,-0.03,782.98,27.87,-8.75,-1.8900000000000001,1.08,-111.11,-0.24,-110.86,-14.56,-209.26,-111.04,50.160000000000004
1217,愛之味,108,1,12754.06,6408.75,6345.31,11.32,0.03,996.83,30.92,2.32,1.66,-3.0700000000000003,-62.5,0.26,-60.0,10.94,-32.47,-58.74,50.24999999999999
1217,愛之味,108,2,12910.69,6572.06,6338.63,11.31,0.010000000000000002,1055.9700000000003,33.82,4.4799999999999995,0.86,10.68,112.5,0.13999999999999999,128.0,9.379999999999999,376.77,128.58,50.9
1217,愛之味,108,3,13116.19,6748.99,6367.2,11.35,0.16,1561.6699999999998,32.09,5.33,5.42,0.33999999999999997,23.080000000000002,1.3299999999999998,20.91,-5.12,-8.89,22.49,51.459999999999994
1218,泰山,106,4,7482.01,3660.02,3821.99,11.19,0.050000000000000044,1829.28,15.2,-2.33,0.8999999999999999,NA,NA,0.43,NA,NA,NA,NA,48.92
1218,泰山,107,1,8514.91,2269.33,6245.58,12.83,0.19,1844.85,16.56,0.98,4.4,NA,NA,1.6099999999999999,NA,8.95,NA,NA,26.650000000000002
1218,泰山,107,2,9322.59,3139.09,6183.5,12.7,0.27999999999999997,2002.0,18.92,1.38,6.7299999999999995,NA,NA,2.17,NA,14.249999999999998,NA,NA,33.67
1218,泰山,107,3,9615.99,3220.76,6395.23,13.14,0.44000000000000006,2263.74,20.0,4.32,9.28,NA,NA,3.34,NA,5.71,NA,NA,33.489999999999995
1218,泰山,107,4,8807.0,2404.29,6402.71,13.15,0.06999999999999995,1791.08,16.45,-2.9899999999999998,2.16,-2.09,40.0,0.6,39.53,-17.75,-25.650000000000002,134.99,27.3
1218,泰山,108,1,8616.33,2105.52,6510.81,13.38,0.22,1731.21,18.14,1.9800000000000002,6.1,-6.16,15.790000000000001,1.6400000000000001,1.8599999999999999,10.27,89.60000000000001,30.099999999999998,24.44
1218,泰山,108,2,9309.41,3046.37,6263.04,12.87,0.28,1885.67,17.79,0.5599999999999999,7.2700000000000005,-5.81,0.0,2.15,-0.9199999999999999,-1.9300000000000002,-61.78,1.7500000000000002,32.72
1218,泰山,108,3,9463.44,2934.5,6528.94,13.41,0.54,2463.72,20.7,5.7299999999999995,10.76,8.83,22.73,4.14,23.95,16.36,44.36,26.19,31.009999999999998
1219,福壽,106,4,8461.79,4514.13,3947.66,12.12,0.25,2806.43,9.28,1.53,2.62,NA,NA,1.8800000000000001,NA,NA,NA,NA,53.349999999999994
1219,福壽,107,1,8024.71,4040.1,3984.61,12.25,0.15,2880.71,9.32,2.01,1.56,NA,NA,1.13,NA,0.43,NA,NA,50.349999999999994
1219,福壽,107,2,8436.71,4533.23,3903.48,12.06,0.11000000000000001,2969.62,8.02,0.65,0.52,NA,NA,0.38999999999999996,NA,-13.950000000000001,NA,NA,53.73
1219,福壽,107,3,8568.19,4814.75,3753.44,11.71,-0.34,2863.52,3.09,-5.37,-5.18,NA,NA,-3.8699999999999997,NA,-61.47,NA,NA,56.19
1219,福壽,107,4,8515.53,4698.9,3816.63,11.76,0.05,2996.13,6.52,-0.22,-0.27,6.76,-80.0,-0.21,-111.16999999999999,111.00000000000001,-115.35,-111.00000000000001,55.17999999999999
1219,福壽,108,1,8425.48,4592.68,3832.8,11.86,0.1,2966.59,8.88,0.64,0.51,2.98,-33.33,0.4,-64.60000000000001,36.199999999999996,-67.21000000000001,-66.33,54.510000000000005
1219,福壽,108,2,8892.02,5062.9,3829.13,11.73,0.04000000000000001,3012.2,7.6499999999999995,0.52,-0.26,1.43,-63.63999999999999,-0.2,-151.28,-13.850000000000001,-18.85,-150.72,56.940000000000005
1219,福壽,108,3,8861.7,5021.79,3839.91,11.81,0.09,3065.63,8.38,0.73,0.38999999999999996,7.06,126.47,0.31,108.01,9.54,114.55,108.06,56.67
1220,台榮,106,4,3027.5,641.34,2386.16,12.52,0.06,667.17,9.74,1.97,1.9800000000000002,NA,NA,0.5599999999999999,NA,NA,NA,NA,21.18
1220,台榮,107,1,2993.73,573.41,2420.31,12.71,0.18,573.9,11.49,3.01,5.89,NA,NA,1.41,NA,17.97,NA,NA,19.15
1220,台榮,107,2,3139.99,764.03,2375.96,12.45,0.15000000000000002,630.08,15.790000000000001,7.000000000000001,5.16,NA,NA,1.3599999999999999,NA,37.419999999999995,NA,NA,24.33
1220,台榮,107,3,3032.24,635.39,2396.85,12.55,0.08999999999999997,741.17,10.96,2.55,2.81,NA,NA,0.8699999999999999,NA,-30.59,NA,NA,20.95
1220,台榮,107,4,3106.56,686.22,2420.35,12.64,0.11000000000000004,802.11,11.31,3.75,3.18,20.23,83.33,1.06,89.29,3.19,128.85999999999999,93.08999999999999,22.09
1220,台榮,108,1,3029.52,591.97,2437.56,12.7,0.05,612.6,11.12,2.21,2.46,6.74,-72.22,0.62,-56.03,-1.68,-21.63,-55.42,19.54
1220,台榮,108,2,3007.34,640.04,2367.3,12.38,0.14,694.54,14.85,6.22,4.12,10.23,-6.67,1.1900000000000002,-12.5,33.54,-2.0500000000000003,-11.99,21.279999999999998
1220,台榮,108,3,2974.24,558.4,2415.83,12.65,0.27,768.7699999999998,16.1,8.12,6.3100000000000005,3.7199999999999998,200.0,2.03,133.32999999999998,8.42,230.29000000000002,132.92,18.77
1225,福懋油,106,4,7017.02,3379.46,3637.56,14.61,0.019999999999999796,2787.19,8.799999999999999,3.9,0.72,NA,NA,0.5499999999999999,NA,NA,NA,NA,48.16
1225,福懋油,107,1,6501.56,2757.42,3744.14,15.04,0.38,2794.67,8.99,3.81,3.44,NA,NA,2.6,NA,2.16,NA,NA,42.41
1225,福懋油,107,2,6646.6,3146.63,3499.97,14.12,0.33999999999999997,2668.44,8.62,3.4799999999999995,3.2099999999999995,NA,NA,2.36,NA,-4.12,NA,NA,47.339999999999996
1225,福懋油,107,3,6576.92,3076.57,3500.35,14.08,0.07000000000000006,2881.760000000001,5.6000000000000005,0.8099999999999999,0.84,NA,NA,0.69,NA,-35.03,NA,NA,46.78
1225,福懋油,107,4,6426.12,2824.84,3601.28,14.49,0.3799999999999999,2898.639999999999,9.21,4.109999999999999,3.25,4.0,1800.0,2.65,381.82,64.46,9.6,369.44,43.96
1225,福懋油,108,1,6816.02,3112.66,3703.36,14.91,0.36,2477.77,9.82,4.02,3.51,-11.34,-5.26,2.3800000000000003,-8.459999999999999,6.619999999999999,-6.45,-9.54,45.67
1225,福懋油,108,2,7370.03,3889.75,3480.28,14.06,0.32999999999999996,2633.69,8.93,3.53,3.2399999999999998,-1.3,-2.94,2.3800000000000003,0.8500000000000001,-9.06,0.12,-0.38,52.78
1225,福懋油,108,3,8164.99,4602.33,3562.66,14.36,0.42000000000000015,2726.91,9.39,4.6,3.94,-5.37,500.0,3.05,342.03000000000003,5.1499999999999995,437.39,343.84000000000003,56.37
1227,佳格,106,4,22709.49,7685.88,15023.61,16.28,0.7300000000000002,7107.2,26.97,10.94,9.629999999999999,NA,NA,4.66,NA,NA,NA,NA,33.839999999999996
1227,佳格,107,1,22814.42,6823.48,15990.95,17.31,0.82,7414.47,30.870000000000005,13.089999999999998,10.03,NA,NA,4.8,NA,14.46,NA,NA,29.909999999999997
1227,佳格,107,2,22981.71,8561.75,14419.96,15.62,0.39,5007.53,27.77,5.65,7.03,NA,NA,2.32,NA,-10.040000000000001,NA,NA,37.25
